,Variable,Mean_Loss,Std_Loss
71,Condition_1_RRNn,0.003754789365675044,1.3652524357662834e-06
72,Condition_2_Feedr,0.003754789365675044,1.3652524357662834e-06
73,Condition_2_Norm,0.003754480237091648,1.7245424747066727e-06
74,Condition_2_PosA,0.003754789365675044,1.3652524357662834e-06
75,Condition_2_PosN,0.003754789365675044,1.3652524357662834e-06
76,Condition_2_RRAe,0.003754789365675044,1.3652524357662834e-06
77,Bldg_Type_OneFam,0.003766419762049071,5.433934571933736e-06
78,Bldg_Type_Twnhs,0.0037548094514610495,1.4733634264378697e-06
79,Bldg_Type_TwnhsE,0.003753329559078771,1.5915049474720813e-06
80,Bldg_Type_TwoFmCon,0.003755312350425644,1.3905429640519973e-06
81,House_Style_One_and_Half_Fin,0.0037539914585364214,1.9093860318628705e-06
82,House_Style_One_and_Half_Unf,0.0037548308948363225,1.3674705077797564e-06
